date,unit_sales,onpromotion,transactions,dcoilwtico,is_holiday,year,month,day,dayofweek,quarter,is_weekend,day_of_month,is_month_start,is_month_end,is_payday,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_30,sales_rolling_mean_7,sales_rolling_std_7,sales_rolling_mean_14,sales_rolling_std_14,sales_rolling_mean_30,sales_rolling_std_30
2015-02-05,19663.24,18,3761.0,50.48,0.0,2015,2,5,3,1,0,5,0,0,0,25556.328,18275.493,19664.754,22941.504,28431.375,10092.909378231085,26779.365714285716,9125.082963062057,26843.7576,8391.945866604648
2015-02-06,22772.671,204,4044.0,51.66,0.0,2015,2,6,4,1,0,6,0,0,0,19663.24,22037.046,22837.026,29337.046,28536.464285714286,10018.791507268406,26774.76892857143,9127.237649182282,26624.9451,8410.254002411131
2015-02-07,34627.594,22,5119.0,51.66,0.0,2015,2,7,5,1,1,7,0,0,0,22772.671,38255.569,36935.473,22956.348,28018.18214285714,9513.30340180224,26609.92042857143,8948.702425682632,27013.98663333333,8504.120673515894
2015-02-08,36415.337,21,4866.0,51.66,0.0,2015,2,8,6,1,1,8,0,0,0,34627.594,46741.342,37607.085,25093.571,26543.038571428573,6425.739963263315,26524.795571428574,8841.065435682898,27391.378833333332,8665.640893574517
2015-02-09,23068.975,23,3981.0,52.99,0.0,2015,2,9,0,1,0,9,0,0,0,36415.337,24484.535,20581.615,35426.942,26340.815714285713,6522.860142222392,26702.46414285714,8736.823350332172,26979.4466,8563.613653412534
2015-02-10,18406.2,18,3681.0,50.06,0.0,2015,2,10,1,1,0,10,0,0,0,23068.975,22281.565,17723.559,42871.092,25787.192142857144,7066.603891663384,26751.224214285718,8684.606385188476,26163.9502,8153.133558237251
2015-02-11,21582.21,30,4176.0,48.8,0.0,2015,2,11,2,1,0,11,0,0,0,18406.2,25556.328,21931.244,22810.463,25219.461,7245.615793767217,26726.293214285717,8699.994879610615,26123.008433333333,8173.61228915043
2015-02-12,17958.262,21,3927.0,51.17,0.0,2015,2,12,3,1,0,12,0,0,0,21582.21,19663.24,18275.493,20298.762,24975.892714285717,7488.122037972907,26703.633857142857,8724.078089405793,26044.991766666666,8242.005191120534
2015-02-13,25713.806,213,4812.0,52.66,0.0,2015,2,13,4,1,0,13,0,0,0,17958.262,22772.671,22037.046,23638.568,25396.054857142855,7426.152059269487,26966.259571428574,8627.599300044814,26114.16636666667,8229.811437174476
2015-02-14,24912.949,30,4494.0,52.66,0.0,2015,2,14,5,1,1,14,0,0,0,25713.806,34627.594,38255.569,18840.223,24008.248428571424,6223.831027927621,26013.215285714286,7998.6180299089065,26316.59056666667,8118.661977431835
2015-02-15,22023.036,22,3598.0,52.66,0.0,2015,2,15,6,1,1,15,0,0,1,24912.949,36415.337,46741.342,22759.374,21952.205428571433,2967.335163282189,24247.622,5366.107266838471,26292.045966666665,8130.8909568284935
2015-02-16,24862.541,24,3696.0,52.66,1.0,2015,2,16,0,1,0,16,0,0,0,22023.036,23068.975,24484.535,39148.019,22208.429142857145,3151.5549746070524,24274.622428571427,5368.341563654644,25815.863366666665,7761.965602823134
2015-02-17,29435.541,15,4372.0,53.56,1.0,2015,2,17,1,1,0,17,0,0,0,24862.541,18406.2,22281.565,40449.736,23784.049285714285,3651.254123508919,24785.62071428571,5502.833661558083,25448.723533333334,7292.18589518214
2015-02-18,24836.212,16,4123.0,52.13,0.0,2015,2,18,2,1,0,18,0,0,0,29435.541,21582.21,25556.328,23644.779,24248.906714285717,3529.31162271949,24734.183857142856,5498.4392697607755,25488.437966666665,7285.263624273177
2015-02-19,19799.451,4,3416.0,51.12,0.0,2015,2,19,3,1,0,19,0,0,0,24836.212,17958.262,19663.24,20288.366,24511.93371428572,3013.232096229707,24743.913214285712,5488.888347350357,25472.140799999997,7297.833340483561
2015-02-20,23948.158,199,4072.0,49.95,0.0,2015,2,20,4,1,0,20,0,0,0,19799.451,25713.806,22772.671,23173.565,24259.698285714287,2969.43858552862,24827.876571428573,5465.3550199605515,25497.96056666667,7290.787397887259
2015-02-21,32825.68,17,4925.0,49.95,0.0,2015,2,21,5,1,1,21,0,0,0,23948.158,24912.949,34627.594,19664.754,25390.08842857143,4414.185960960403,24699.16842857143,5233.103568205877,25936.6581,7323.574012137044
2015-02-22,39260.046,16,4957.0,49.95,0.0,2015,2,22,6,1,1,22,0,0,0,32825.68,22023.036,36415.337,22837.026,27852.518428571428,6525.641432454735,24902.361928571427,5752.473526166526,26484.0921,7688.598319576533
2015-02-23,20707.8,12,3446.0,49.56,0.0,2015,2,23,0,1,0,23,0,0,0,39260.046,24862.541,23068.975,36935.473,27258.984,7013.618077292248,24733.70657142857,5844.242327875229,25943.169666666665,7496.385461916133
2015-02-24,21605.121,8,3779.0,48.48,0.0,2015,2,24,1,1,0,24,0,0,0,20707.8,29435.541,18406.2,37607.085,26140.35257142857,7229.735400210364,24962.20092857143,5636.672244527207,25409.77086666667,7201.327396201431
2015-02-25,22283.797,12,4066.0,50.25,0.0,2015,2,25,2,1,0,25,0,0,0,21605.121,24836.212,21582.21,20581.615,25775.721857142857,7369.4865615273875,25012.314285714285,5607.353084233154,25466.510266666668,7168.605920616984
2015-02-26,16840.895,12,3548.0,47.65,0.0,2015,2,26,3,1,0,26,0,0,0,22283.797,19799.451,17958.262,17723.559,25353.071,7839.226943849733,24932.502357142857,5722.254613648823,25437.08813333333,7203.209028789789
2015-02-27,22857.254,197,3960.0,49.84,0.0,2015,2,27,4,1,0,27,0,0,0,16840.895,23948.158,25713.806,21931.244,25197.22757142857,7882.535402218793,24728.46292857143,5743.1426893178495,25467.955133333333,7189.63911371495
2015-02-28,36823.858,14,5086.0,49.84,0.0,2015,2,28,5,1,1,28,0,1,1,22857.254,32825.68,24912.949,18275.493,25768.39585714286,8636.239559715412,25579.242142857143,6592.06362209767,26086.23396666667,7345.637607318793
2015-03-01,48394.66,11,5454.0,49.84,0.0,2015,3,1,6,1,1,1,1,0,0,36823.858,39260.046,22023.036,22037.046,27073.340714285714,11295.359226400322,27462.929571428573,8871.4742926932,26964.821099999997,8351.968283921247
2015-03-02,25410.923,13,3864.0,49.59,1.0,2015,3,2,0,1,0,2,0,0,0,48394.66,20707.8,24862.541,38255.569,27745.215428571428,10989.346772899557,27502.099714285716,8860.313241911941,26536.666233333333,8077.939233880021
2015-03-03,23335.914,13,3838.0,50.43,0.0,2015,3,3,1,1,0,3,0,0,0,25410.923,21605.121,29435.541,46741.342,27992.471571428574,10846.717516259556,27066.412071428575,8907.768155997659,25756.4853,7134.41244972863
2015-03-04,25460.037,19,4278.0,51.53,0.0,2015,3,4,2,1,0,4,0,0,0,23335.914,22283.797,24836.212,24484.535,28446.220142857146,10632.424703070386,27110.971,8897.308094677453,25789.002033333334,7130.637377742624
2015-03-05,19881.172,13,3865.0,50.76,0.0,2015,3,5,3,1,0,5,0,0,0,25460.037,16840.895,19799.451,22281.565,28880.54542857143,10129.550329276888,27116.808214285713,8892.167595733556,25708.988933333334,7184.614719225778
2015-03-06,24604.93,201,4269.0,49.61,0.0,2015,3,6,4,1,0,6,0,0,0,19881.172,22857.254,23948.158,25556.328,29130.21342857143,9976.733334180492,27163.720500000003,8875.882432685768,25677.27566666667,7187.411025121206
2015-03-07,38836.507,26,5478.0,49.61,0.0,2015,3,7,5,1,1,7,0,0,0,24604.93,36823.858,32825.68,19663.24,29417.73471428571,10260.38122101384,27593.065285714285,9305.797194511186,26316.384566666664,7480.665604673587
2015-03-08,38429.229,12,5213.0,49.61,0.0,2015,3,8,6,1,1,8,0,0,0,38836.507,48394.66,39260.046,22772.671,27994.101714285713,7511.643809604934,27533.721214285713,9227.996280223879,26838.269833333332,7765.623953562331
2015-03-09,26192.862,14,4233.0,49.95,0.0,2015,3,9,0,1,0,9,0,0,0,38429.229,25410.923,20707.8,34627.594,28105.807285714283,7472.539300998699,27925.511357142856,9030.216835739175,26557.112100000002,7625.307311893341
2015-03-10,25384.099,14,4499.0,48.42,0.0,2015,3,10,1,1,0,10,0,0,0,26192.862,23335.914,21605.121,36415.337,28398.40514285714,7292.571347190832,28195.438357142855,8882.021615054511,26189.404166666667,7396.059352091892
2015-03-11,25211.092,19,4439.0,48.06,0.0,2015,3,11,2,1,0,11,0,0,0,25384.099,25460.037,22283.797,23068.975,28362.84157142857,7309.875574381038,28404.530857142858,8765.846081538739,26260.808066666665,7375.205865632918
2015-03-12,19004.87,15,3877.0,47.12,0.0,2015,3,12,3,1,0,12,0,0,0,25211.092,19881.172,16840.895,18406.2,28237.655571428568,7484.750028649266,28559.1005,8562.989291928045,26280.763733333333,7353.999633652128
2015-03-13,25446.912,208,4237.0,44.88,0.0,2015,3,13,4,1,0,13,0,0,0,19004.87,24604.93,22857.254,21582.21,28357.938714285712,7423.152702986793,28744.076071428568,8457.667678409574,26409.58713333333,7302.524469537086
2015-03-14,36316.746,20,5344.0,44.88,0.0,2015,3,14,5,1,1,14,0,0,0,25446.912,38836.507,36823.858,17958.262,27997.972857142857,6870.8850530791915,28707.853785714284,8421.410161183265,27021.5366,7339.011210822799
2015-03-15,41866.981,18,5270.0,44.88,0.0,2015,3,15,6,1,1,15,0,0,1,36316.746,38429.229,48394.66,25713.806,28489.08028571428,7800.6874171417185,28241.590999999997,7361.597938290596,27559.975766666666,7816.761475652688
2015-03-16,23486.391,13,3948.0,43.93,0.0,2015,3,16,0,1,0,16,0,0,0,41866.981,26192.862,25410.923,24912.949,28102.441571428568,7998.0435137369595,28104.124428571427,7436.114067708855,27512.42383333333,7837.73046321677
2015-03-17,20581.921,14,3630.0,43.39,0.0,2015,3,17,1,1,0,17,0,0,0,23486.391,25384.099,23335.914,22023.036,27416.416142857142,8462.531412003664,27907.410642857143,7606.430816216386,27464.386666666665,7876.853496739237
2015-03-18,22936.186,17,4037.0,44.63,0.0,2015,3,18,2,1,0,18,0,0,0,20581.921,25211.092,25460.037,24862.541,27091.429571428573,8603.83946320408,27727.13557142857,7698.250131771804,27400.174833333334,7906.590692279424
2015-03-19,18078.77,10,3497.0,44.02,0.0,2015,3,19,3,1,0,19,0,0,0,22936.186,19004.87,19881.172,29435.541,26959.129571428573,8754.707161195505,27598.392571428576,7853.0713412616105,27021.615799999996,8075.84260419645
2015-03-20,23605.315,208,4176.0,46.0,0.0,2015,3,20,4,1,0,20,0,0,0,18078.77,25446.912,24604.93,24836.212,26696.044285714284,8835.026485463046,27526.991499999996,7886.853521599499,26980.585900000002,8090.442204936439
2015-03-21,38435.607,16,5264.0,46.0,0.0,2015,3,21,5,1,1,21,0,0,0,23605.315,36316.746,38836.507,19799.451,26998.73871428572,9246.298555104551,27498.355785714284,7843.239280520059,27601.7911,8234.23117866093
2015-03-22,39181.85,15,5204.0,46.0,0.0,2015,3,22,6,1,1,22,0,0,0,38435.607,41866.981,38429.229,23948.158,26615.14857142857,8556.652421462179,27552.11442857143,7926.066146651913,28109.58083333333,8467.559895443988
2015-03-23,22142.989,12,3806.0,47.4,0.0,2015,3,23,0,1,0,23,0,0,0,39181.85,23486.391,26192.862,32825.68,26423.234,8653.044481980023,27262.837785714284,8052.3878750167705,27753.491133333337,8486.992435541855
2015-03-24,20185.403,11,3832.0,47.03,0.0,2015,3,24,1,1,0,24,0,0,0,22142.989,20581.921,25384.099,39260.046,26366.588571428572,8698.833350238174,26891.502357142857,8262.809729235993,27117.669699999995,8307.846859256959
2015-03-25,22999.368,15,4172.0,48.75,0.0,2015,3,25,2,1,0,25,0,0,0,20185.403,22936.186,25211.092,20707.8,26375.61457142857,8694.712495008594,26733.522071428568,8318.366343757549,27194.0553,8257.26054638088
2015-03-26,16806.978,14,3561.0,51.41,0.0,2015,3,26,3,1,0,26,0,0,0,22999.368,18078.77,19004.87,21605.121,26193.93,8907.658345812342,26576.529785714283,8494.328444721408,27034.117199999997,8414.22437375572
2015-03-27,23547.546,210,4146.0,48.83,0.0,2015,3,27,4,1,0,27,0,0,0,16806.978,23605.315,25446.912,22283.797,26185.677285714286,8910.482657526669,26440.86078571429,8528.85611319643,27076.242166666663,8392.758339661725
2015-03-28,35232.205,22,5087.0,48.83,0.0,2015,3,28,5,1,1,28,0,0,0,23547.546,38435.607,36316.746,16840.895,25728.04842857143,8232.993821859613,26363.393571428573,8436.681054287988,27689.285833333335,8290.410134794922
2015-03-29,36594.54,25,4935.0,48.83,0.0,2015,3,29,6,1,1,29,0,0,0,35232.205,39181.85,41866.981,22857.254,25358.432714285715,7558.799238189193,25986.790642857144,7783.800491154968,28147.195366666663,8393.06095123507
2015-03-30,20656.381,14,3701.0,48.66,0.0,2015,3,30,0,1,0,30,0,0,0,36594.54,22142.989,23486.391,36823.858,25146.060142857143,7684.043779372817,25784.64707142857,7889.7565107083465,27608.279466666667,8335.581412004007
2015-03-31,21466.316,18,3787.0,47.72,0.0,2015,3,31,1,1,0,31,0,1,1,20656.381,20185.403,20581.921,48394.66,25329.04771428571,7560.480356528713,25847.81814285714,7848.327150839552,26710.667999999998,7419.5792147738985
2015-04-01,28023.774,17,4538.0,50.12,1.0,2015,4,1,2,2,0,1,1,0,0,21466.316,22999.368,22936.186,25410.923,26046.82,7540.9210548571555,26211.217285714287,7820.876720991826,26797.763033333333,7419.131513356978
2015-04-02,24349.005,14,4349.0,49.13,0.0,2015,4,2,3,2,0,2,0,0,0,28023.774,16806.978,18078.77,23335.914,27124.252428571428,6462.388790220783,26659.091214285716,7491.956332083517,26831.532733333333,7405.123262284519
2015-04-03,29500.549,211,4464.0,49.13,1.0,2015,4,3,4,2,0,3,0,0,0,24349.005,23547.546,23605.315,25460.037,27974.681428571428,6302.990869245322,27080.17935714286,7472.762057109566,26966.216466666665,7416.054628661908
2015-04-04,34825.167,23,4955.0,49.13,0.0,2015,4,4,5,2,1,4,0,0,0,29500.549,35232.205,38435.607,19881.172,27916.533142857144,6226.288340567605,26822.290785714285,7103.933099836099,27464.34963333333,7425.629591889413
2015-04-05,37736.732,24,4904.0,49.13,0.0,2015,4,5,6,2,1,5,0,0,0,34825.167,36594.54,39181.85,24604.93,28079.70342857143,6500.540103016563,26719.06807142857,6918.611495738537,27902.076366666664,7635.345865972415
2015-04-06,24868.025,21,4053.0,52.08,0.0,2015,4,6,0,2,0,6,0,0,0,37736.732,20656.381,22142.989,38836.507,28681.366857142857,5862.554904741001,26913.7135,6817.561318788726,27436.4603,7366.738933864857
2015-04-07,25763.332,20,3824.0,53.95,0.0,2015,4,7,1,2,0,7,0,0,0,24868.025,21466.316,20185.403,38429.229,29295.226285714285,5164.582991178752,27312.137,6551.920961865813,27014.263733333333,7072.060933242376
2015-04-08,23962.17,24,4096.0,50.44,0.0,2015,4,8,2,2,0,8,0,0,0,25763.332,28023.774,22999.368,26192.862,28714.997142857144,5545.354546237187,27380.908571428572,6508.076501986352,26939.907333333333,7092.691815704287
2015-04-09,19150.397,20,3702.0,50.79,0.0,2015,4,9,3,2,0,9,0,0,0,23962.17,24349.005,16806.978,25384.099,27972.33885714286,6494.416081741716,27548.295642857145,6239.802954104572,26732.117266666664,7229.829656249305
2015-04-10,24295.005,214,4198.0,51.63,0.0,2015,4,10,4,2,0,10,0,0,0,19150.397,29500.549,23547.546,25211.092,27228.689714285716,6587.626041541382,27601.68557142857,6206.044369422554,26701.581033333332,7238.404980964716
2015-04-11,34851.431,22,5083.0,51.63,0.0,2015,4,11,5,2,1,11,0,0,0,24295.005,34825.167,35232.205,19004.87,27232.441714285716,6592.679275696603,27574.48742857143,6170.765150049036,27229.799733333337,7235.570509362754
2015-04-12,38822.287,21,5192.0,51.63,1.0,2015,4,12,6,2,1,12,0,0,0,34851.431,37736.732,36594.54,25446.912,27387.521,6887.144696696828,27733.612214285713,6443.933402376753,27675.64556666667,7528.0960051684815
2015-04-13,22197.56,18,3818.0,51.95,0.0,2015,4,13,0,2,0,13,0,0,0,38822.287,24868.025,20656.381,36316.746,27006.026,7119.991087093736,27843.696428571428,6325.811732679774,27205.00603333333,7409.663801984304
2015-04-14,18336.769,18,3432.0,53.3,1.0,2015,4,14,1,2,0,14,0,0,0,22197.56,25763.332,21466.316,41866.981,25945.08842857143,7851.73279519556,27620.15735714286,6617.097521840057,26420.66563333333,7040.294944739275
2015-04-15,23563.474,23,4192.0,56.25,0.0,2015,4,15,2,2,0,15,0,0,1,18336.769,23962.17,28023.774,23486.391,25888.13185714286,7869.939228457719,27301.5645,6702.987214214832,26423.235066666668,7039.20110255677
2015-04-16,19383.748,28,3611.0,56.69,0.0,2015,4,16,3,2,0,16,0,0,0,23563.474,19150.397,24349.005,20581.921,25921.467714285714,7837.068118435711,26946.903285714285,6996.173213159126,26383.29596666667,7076.785230816375
2015-04-17,26063.008,220,4191.0,55.71,0.0,2015,4,17,4,2,0,17,0,0,0,19383.748,24295.005,29500.549,22936.186,26174.039571428573,7804.33560110856,26701.36464285714,6959.884119619659,26487.523366666668,7047.229594136921
2015-04-18,37478.143000000004,33,5393.0,55.71,0.0,2015,4,18,5,2,1,18,0,0,0,26063.008,34851.431,34825.167,18078.77,26549.284142857145,8336.125178491428,26890.86292857143,7229.000798482366,27134.169133333333,7138.487157264904
2015-04-19,41436.88,54,5228.0,55.71,0.0,2015,4,19,6,2,1,19,0,0,0,37478.143000000004,38822.287,37736.732,23605.315,26922.797428571426,9009.09932605934,27155.159214285715,7707.816634044501,27728.554633333333,7564.203061930527
2015-04-20,23271.648,42,3860.0,56.37,0.0,2015,4,20,0,2,0,20,0,0,0,41436.88,22197.56,24868.025,38435.607,27076.238571428574,8923.951274556515,27041.132285714284,7755.912538205758,27223.089333333333,7326.98381320963
2015-04-21,20732.751,42,3685.0,55.58,1.0,2015,4,21,1,2,0,21,0,0,0,23271.648,18336.769,25763.332,39181.85,27418.521714285715,8571.880774113568,26681.80507142857,7934.150175629176,26608.119366666666,7057.9447906633495
2015-04-22,22440.653,51,4178.0,56.17,0.0,2015,4,22,2,2,0,22,0,0,0,20732.751,23563.474,23962.17,22142.989,27258.118714285716,8666.030619936759,26573.125285714286,7984.529295660512,26618.0415,7051.657639893
2015-04-23,19770.588,39,3838.0,56.59,0.0,2015,4,23,3,2,0,23,0,0,0,22440.653,19383.748,19150.397,20185.403,27313.38157142857,8608.489457136708,26617.424642857142,7941.785059998388,26604.214333333333,7065.099834041973
2015-04-24,23668.786,232,4036.0,55.98,0.0,2015,4,24,4,2,0,24,0,0,0,19770.588,26063.008,24295.005,22999.368,26971.349857142857,8713.373699452968,26572.694714285717,7957.619354706814,26626.528266666668,7054.370910511323
2015-04-25,35849.717,41,5175.0,55.98,0.0,2015,4,25,5,2,1,25,0,0,0,23668.786,37478.143000000004,34851.431,16806.978,26738.71757142857,8402.292979419279,26644.000857142855,8041.539555067832,27261.286233333336,6996.837788287601
2015-04-26,37564.661,38,5080.0,55.98,0.0,2015,4,26,6,2,1,26,0,0,0,35849.717,41436.88,38822.287,23547.546,26185.54342857143,7332.737378674613,26554.17042857143,7900.8268841854915,27728.523400000002,7205.205924447085
2015-04-27,21634.772,31,3901.0,55.56,0.0,2015,4,27,0,2,0,27,0,0,0,37564.661,23271.648,22197.56,35232.205,25951.703999999998,7466.03634987179,26513.971285714284,7926.08960613264,27275.27563333333,7144.325798716813
2015-04-28,19029.944,30,3587.0,57.05,0.0,2015,4,28,1,2,0,28,0,0,0,21634.772,20732.751,18336.769,36594.54,25708.445857142855,7688.836735581528,26563.483785714285,7873.066845227214,26689.7891,7073.63563892175
2015-04-29,21911.808,44,4059.0,58.55,0.0,2015,4,29,2,2,0,29,0,0,0,19029.944,22440.653,23563.474,20656.381,25632.896571428573,7728.791378968005,26445.50764285714,7933.621405422226,26731.636666666665,7040.34645243774
2015-04-30,22066.593,30,4132.0,59.62,0.0,2015,4,30,3,2,0,30,0,1,1,21911.808,19770.588,19383.748,21466.316,25960.897285714283,7483.360042728096,26637.13942857143,7780.858454108128,26751.6459,7025.703760421318
2015-05-01,36323.82,229,5054.0,59.1,1.0,2015,5,1,4,2,0,1,1,0,0,22066.593,23668.786,26063.008,28023.774,27768.759285714284,8319.27383783634,27370.05457142857,8194.860991828335,27028.314100000003,7237.752401311242
2015-05-02,39235.481,41,5400.0,59.1,0.0,2015,5,2,5,2,1,2,0,0,0,36323.82,35849.717,37478.143000000004,24349.005,28252.439857142857,8942.483847343576,27495.578714285715,8373.120965262444,27524.529966666665,7551.241176213835
2015-05-03,39596.105,33,5175.0,59.1,0.0,2015,5,3,6,2,1,3,0,0,0,39235.481,37564.661,41436.88,29500.549,28542.646142857146,9320.04866405325,27364.094785714286,8148.807527718937,27861.0485,7860.940074093243
2015-05-04,27075.279,37,4044.0,58.92,0.0,2015,5,4,0,2,0,4,0,0,0,39596.105,21634.772,23271.648,34825.167,29319.86142857143,8863.650852008552,27635.782714285717,8064.841678288876,27602.7189,7750.758468701008
2015-05-05,23232.257,45,4021.0,60.38,0.0,2015,5,5,1,2,0,5,0,0,0,27075.279,19029.944,20732.751,37736.732,29920.19185714286,8165.369854713001,27814.318857142855,7926.75443600732,27119.236399999998,7546.50753714697
2015-05-06,25810.869,33,4439.0,60.93,0.0,2015,5,6,2,2,0,6,0,0,0,23232.257,21911.808,22440.653,24868.025,30477.200571428573,7644.389016046278,28055.04857142857,7801.187690666104,27150.664533333333,7538.768180950439
2015-05-07,22197.657,29,4272.0,58.99,0.0,2015,5,7,3,2,0,7,0,0,0,25810.869,22066.593,19770.588,25763.332,30495.924,7620.478644580713,28228.410642857143,7627.969128639238,27031.808699999998,7589.333566878025
2015-05-08,26346.098,232,4812.0,59.41,0.0,2015,5,8,4,2,0,8,0,0,0,22197.657,36323.82,23668.786,23962.17,29070.535142857145,7273.980099414336,28419.647214285713,7537.892958968847,27111.272966666667,7568.536541489867
2015-05-09,43695.588,31,6839.0,59.41,1.0,2015,5,9,5,2,1,9,0,0,0,26346.098,39235.481,35849.717,19150.397,29707.693285714286,8418.125011174476,28980.066571428575,8377.668324766546,27929.445999999996,7993.060269340828
2015-05-10,28795.837,35,4526.0,59.41,1.0,2015,5,10,6,2,1,10,0,0,0,43695.588,39596.105,37564.661,24295.005,28164.797857142858,7206.202001893861,28353.722,8006.034353964001,28079.473733333336,7964.679754086393
2015-05-11,26314.777000000002,31,4008.0,59.23,0.0,2015,5,11,0,2,0,11,0,0,0,28795.837,27075.279,21634.772,34851.431,28056.154714285716,7231.055550620522,28688.008071428572,7798.93565777695,27794.918599999997,7866.281565998233
2015-05-12,20642.766,23,3721.0,60.72,1.0,2015,5,12,1,2,0,12,0,0,0,26314.777000000002,23232.257,19029.944,38822.287,27686.22742857143,7576.932162284365,28803.209642857142,7655.898102745624,27188.934566666663,7685.64967777738
2015-05-13,23683.682,39,3907.0,60.5,0.0,2015,5,13,2,2,0,13,0,0,0,20642.766,25810.869,21911.808,22197.56,27382.34357142857,7706.235449652609,28929.77207142857,7547.082874458869,27238.471966666668,7657.105050747854
2015-05-14,19730.807,26,3674.0,59.89,0.0,2015,5,14,3,2,0,14,0,0,0,23683.682,22197.657,22066.593,18336.769,27029.936428571433,8032.352191113293,28762.930214285712,7733.980980194301,27284.9399,7605.275878529107
2015-05-15,25357.751,223,4129.0,59.73,0.0,2015,5,15,4,2,0,15,0,0,1,19730.807,26346.098,36323.82,23563.474,26888.744,8055.030646852824,27979.639571428568,7459.771987230793,27344.749133333335,7582.020131016914
2015-05-16,44486.971,32,5466.0,59.73,0.0,2015,5,16,5,2,1,16,0,0,0,25357.751,43695.588,39235.481,19383.748,27001.798714285716,8331.058666766854,28354.746000000003,8167.735456275649,28181.52323333333,8044.266224000772
2015-05-17,45508.216,27,5189.0,59.73,0.0,2015,5,17,6,2,1,17,0,0,0,44486.971,28795.837,39596.105,26063.008,29389.28142857143,10922.512092462608,28777.039642857148,8912.529927756354,28829.696833333335,8629.777354301976
2015-05-18,24386.601,28,3924.0,59.44,0.0,2015,5,18,0,2,0,18,0,0,0,45508.216,26314.777000000002,27075.279,37478.143000000004,29113.827714285715,11036.686800606278,28584.991214285714,8980.72753638961,28393.3121,8507.504169812093
2015-05-19,22541.393,27,3752.0,57.3,0.0,2015,5,19,1,2,0,19,0,0,0,24386.601,20642.766,23232.257,41436.88,29385.060142857143,10814.910814104529,28535.643785714285,9014.23786412066,27763.462533333335,8202.523093901982
2015-05-20,23815.006,31,4031.0,58.96,0.0,2015,5,20,2,2,0,20,0,0,0,22541.393,23683.682,25810.869,23271.648,29403.820714285714,10803.480166250743,28393.082142857143,9076.214839157925,27781.574466666665,8192.856935083759
2015-05-21,20603.206,43,3713.0,60.18,0.0,2015,5,21,3,2,0,21,0,0,0,23815.006,19730.807,22197.657,20732.751,29528.449142857142,10677.593373754878,28279.192785714284,9169.46048285402,27777.2563,8196.73345405068
2015-05-22,25096.609,229,4227.0,58.88,0.0,2015,5,22,4,2,0,22,0,0,0,20603.206,25357.751,26346.098,22440.653,29491.143142857145,10695.035790972375,28189.94357142857,9195.766334808251,27865.78816666667,8151.323435193304
2015-05-23,35945.431,30,4864.0,58.88,0.0,2015,5,23,5,2,1,23,0,0,0,25096.609,44486.971,43695.588,19770.588,28270.923142857144,9061.485935026334,27636.36092857143,8388.36081911638,28404.9496,8132.323012159408
2015-05-24,41144.035,31,4924.0,58.88,1.0,2015,5,24,6,2,1,24,0,0,0,35945.431,45508.216,28795.837,23668.786,27647.46871428572,7730.19016557966,28518.37507142857,9135.565970412466,28987.4579,8402.74836656864
2015-05-25,26066.992,22,3810.0,58.88,0.0,2015,5,25,0,2,0,25,0,0,0,41144.035,24386.601,26314.777000000002,35849.717,27887.524571428574,7637.585795138793,28500.676142857144,9140.40228777337,28661.367066666666,8316.638261930319
2015-05-26,23840.864,30,3599.0,57.29,0.0,2015,5,26,1,2,0,26,0,0,0,26066.992,22541.393,20642.766,37564.661,28073.163285714283,7500.548952624213,28729.111714285715,8967.234973114888,28203.907166666664,8186.44423582831
2015-05-27,27655.345,30,4120.0,57.51,0.0,2015,5,27,2,2,0,27,0,0,0,23840.864,23815.006,23683.682,21634.772,28621.783142857144,7274.214619241362,29012.80192857143,8857.490666735925,28404.592933333337,8093.116163556902
2015-05-28,20338.028,32,3614.0,57.69,0.0,2015,5,28,3,2,0,28,0,0,0,27655.345,20603.206,19730.807,19029.944,28583.90057142857,7323.457337067006,29056.174857142854,8809.901631127326,28448.195733333334,8044.243473876968
2015-05-29,28950.523,232,4238.0,60.25,0.0,2015,5,29,4,2,0,29,0,0,0,20338.028,25096.609,25357.751,21911.808,29134.459714285713,7160.651345135361,29312.80142857143,8745.977494207393,28682.81956666667,7949.110244572546
2015-05-30,46820.818,26,5186.0,60.25,0.0,2015,5,30,5,2,1,30,0,0,0,28950.523,35945.431,44486.971,22066.593,30688.08642857143,9636.486340155037,29479.504785714285,9073.561561067916,29507.9604,8504.053938080702
2015-05-31,52992.095,30,5434.0,60.25,0.0,2015,5,31,6,2,1,31,0,1,1,46820.818,41144.035,45508.216,36323.82,32380.66642857143,12418.12762547269,30014.067571428575,10236.45620928577,30063.569566666665,9455.953529688592
2015-06-01,42869.511,38,4340.0,60.24,0.0,2015,6,1,0,2,0,1,1,0,0,52992.095,26066.992,24386.601,39235.481,34781.02628571429,12616.659924363752,31334.27542857143,10638.819436919604,30184.7039,9599.685031408068
2015-06-02,37978.316,51,4031.0,61.3,0.0,2015,6,2,1,2,0,2,0,0,0,42869.511,23840.864,22541.393,39596.105,36800.66228571429,11669.50191420724,32436.91278571429,10455.787476802907,30130.777599999998,9549.405661033168
2015-06-03,45528.159,220,4260.0,59.67,0.0,2015,6,3,2,2,0,3,0,0,0,37978.316,27655.345,23815.006,27075.279,39353.92142857142,11283.927318990178,33987.85228571429,10686.343035155276,30745.8736,9932.420435461077
